Period,MatchClock,Timestamp,EventType,TeamStrengthType,TeamStrength,HomeGoalieOnIce,AwayGoalieOnIce,EventPosition,EventStartCoordinate,EventEndCoordinate,EventPrimaryPlayerId,EventPrimaryPlayerName,EventPrimaryTeam,EventSecondaryPlayerId,EventSecondaryPlayerName,EventSecondaryTeam,FaceoffSpot,ShotResult,ShotSpeed,ShotScreeningPlayerIds,ShotXG,GoalAssist1Id,GoalAssist2Id,PassResult,PassSpeed,BluelineCrossingResult,BluelineCrossingDirection,BluelineCrossingAttackerIds,BluelineCrossingDefenderIds,DumpResult,DumpType,DumpAlongTheBoards,ClearType,ClearAlongTheBoards,PuckControlState,PuckControlStartZone,PuckControlEndZone,PuckControlContestingPlayerIds,StoppageOfPlayReason,PenaltyReason,ParticipatingPlayerIds,StartPlayerId1,StartPlayerId2,StartPlayerId3,StartPlayerId4,StartPlayerId5,StartPlayerId6,StartPlayerId7,StartPlayerId8,StartPlayerId9,StartPlayerId10,StartPlayerId11,StartPlayerId12,StartPlayerName1,StartPlayerName2,StartPlayerName3,StartPlayerName4,StartPlayerName5,StartPlayerName6,StartPlayerName7,StartPlayerName8,StartPlayerName9,StartPlayerName10,StartPlayerName11,StartPlayerName12,StartPlayerTeam1,StartPlayerTeam2,StartPlayerTeam3,StartPlayerTeam4,StartPlayerTeam5,StartPlayerTeam6,StartPlayerTeam7,StartPlayerTeam8,StartPlayerTeam9,StartPlayerTeam10,StartPlayerTeam11,StartPlayerTeam12,StartPlayerCoordinates1,StartPlayerCoordinates2,StartPlayerCoordinates3,StartPlayerCoordinates4,StartPlayerCoordinates5,StartPlayerCoordinates6,StartPlayerCoordinates7,StartPlayerCoordinates8,StartPlayerCoordinates9,StartPlayerCoordinates10,StartPlayerCoordinates11,StartPlayerCoordinates12,StartPlayerVelocity1,StartPlayerVelocity2,StartPlayerVelocity3,StartPlayerVelocity4,StartPlayerVelocity5,StartPlayerVelocity6,StartPlayerVelocity7,StartPlayerVelocity8,StartPlayerVelocity9,StartPlayerVelocity10,StartPlayerVelocity11,StartPlayerVelocity12,StartPlayerDirection1,StartPlayerDirection2,StartPlayerDirection3,StartPlayerDirection4,StartPlayerDirection5,StartPlayerDirection6,StartPlayerDirection7,StartPlayerDirection8,StartPlayerDirection9,StartPlayerDirection10,StartPlayerDirection11,StartPlayerDirection12
1,826,1704022934340,PuckControl,FullStrength,5v5,TRUE,TRUE,AwayTeamZone,"7.5,-10.6","16.5,-4.4",,,,,,,,,,,,,,,,,,,,,,,,,Loose,AwayTeamZone,AwayTeamZone,,,,,888052788,888040998,888052796,888043477,888047302,888052792,150983,140525,310806,337684,154648,153207,#35 Milan Kloucek,#38 Tomas HYKA,#23 Lukas Sedlak,#77 Michal Hradek,#81 David Cienciala,#24 Libor Hajek,#29 Sandro Aeschlimann,#65 Marc Wieser,#12 Enzo Guebey,#19 Jesper Olofsson,#96 Chris Egli,#20 Michael Fora,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,"26.1,-1","17.8,2.6","11.2,-9.5","23,-1.1","22.1,-3.7","17.9,-4.4","-24.9,-0.8","23.1,-2.7","9.8,4","8.7,-11.9","18.8,4","-8.4,-14",,,,,,,,,,,,,,,,,,,,,,,,
1,827,1704022934840,PuckControl,FullStrength,5v5,TRUE,TRUE,AwayTeamZone,"16.5,-4.4","15.5,-1.2",888052792,#24 Libor Hajek,Away,,,,,,,,,,,,,,,,,,,,,,AwayControl,AwayTeamZone,AwayTeamZone,,,,888052792,888052788,888040998,888052796,888043477,888047302,888052792,150983,140525,310806,337684,154648,153207,#35 Milan Kloucek,#38 Tomas HYKA,#23 Lukas Sedlak,#77 Michal Hradek,#81 David Cienciala,#24 Libor Hajek,#29 Sandro Aeschlimann,#65 Marc Wieser,#12 Enzo Guebey,#19 Jesper Olofsson,#96 Chris Egli,#20 Michael Fora,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,"25.9,-0.5","16.8,2.7","8.4,-9.1","22.6,-1.1","20.9,-3.4","17.6,-2.7","-25,-0.9","23,-2.8","9.4,4.3","6.9,-9.3","20.4,3.3","-6.5,-13.2",,,,,,,,,,,,,,,,,,,,,,,,
1,827,1704022935420,PuckControl,FullStrength,5v5,TRUE,TRUE,AwayTeamZone,"15.5,-1.2","14.2,0.8",,,,,,,,,,,,,,,,,,,,,,,,,Loose,AwayTeamZone,AwayTeamZone,,,,,888052788,888040998,888052796,888043477,888047302,888052792,150983,140525,153207,310806,337684,154648,#35 Milan Kloucek,#38 Tomas HYKA,#23 Lukas Sedlak,#77 Michal Hradek,#81 David Cienciala,#24 Libor Hajek,#29 Sandro Aeschlimann,#65 Marc Wieser,#20 Michael Fora,#12 Enzo Guebey,#19 Jesper Olofsson,#96 Chris Egli,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,"25.8,0","15.8,2.6","5.9,-7.7","22.1,-1","20.5,-2.7","17.9,-0.3","-24.9,-0.9","22.7,-3","-4.2,-12.1","8.9,4.8","4.3,-6.4","22.6,3.4",,,,,,,,,,,,,,,,,,,,,,,,
1,828,1704022935940,PuckControl,FullStrength,5v5,TRUE,TRUE,AwayTeamZone,"14.2,0.8","-5.2,8.4",888040998,#38 Tomas HYKA,Away,,,,,,,,,,,,,,,,,,,,,,AwayControl,AwayTeamZone,NeutralZone,,,,888040998,888052788,888040998,888052796,888043477,888047302,888052792,150983,140525,153207,310806,337684,154648,#35 Milan Kloucek,#38 Tomas HYKA,#23 Lukas Sedlak,#77 Michal Hradek,#81 David Cienciala,#24 Libor Hajek,#29 Sandro Aeschlimann,#65 Marc Wieser,#20 Michael Fora,#12 Enzo Guebey,#19 Jesper Olofsson,#96 Chris Egli,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,"25.9,-0.3","14.7,2.1","4.5,-6.3","21.8,-0.4","19.9,-2.5","17.3,1.1","-24.8,-0.9","21.7,-3.4","-2.7,-10.4","7.9,5","2.4,-3.7","23.5,4.3",,,,,,,,,,,,,,,,,,,,,,,,
1,830,1704022937920,BluelineCrossing,FullStrength,5v5,TRUE,TRUE,NeutralZone,"7.1,-0.7",,888040998,#38 Tomas HYKA,Away,,,,,,,,,,,,,PossessionMaintained,TowardsOpponent,,,,,,,,,,,,,,888040998,888052788,888040998,888052796,888043477,888047302,888052792,150983,140525,153207,310806,337684,154648,#35 Milan Kloucek,#38 Tomas HYKA,#23 Lukas Sedlak,#77 Michal Hradek,#81 David Cienciala,#24 Libor Hajek,#29 Sandro Aeschlimann,#65 Marc Wieser,#20 Michael Fora,#12 Enzo Guebey,#19 Jesper Olofsson,#96 Chris Egli,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,"26.8,-0.3","8.3,-0.6","1.7,-1.6","18.8,-2","15.5,-6.9","10.6,-2.2","-25.2,-0.8","13.2,-6.5","-1.5,-3","0.6,2","-1.1,1.6","14.3,5.8",0.279,5.156,1.011,3.381,3.738,4.717,0.085,5.768,2.762,4.428,0.081,7.076,"0.596,0.803","-0.924,0.383","-0.099,-0.995","-0.224,-0.975","-0.621,-0.784","-0.386,-0.923","-0.977,-0.214","-1,-0.018","-0.651,0.759","-0.978,-0.208","0.499,0.866","-0.982,-0.19"
1,832,1704022940260,PuckControl,FullStrength,5v5,TRUE,TRUE,NeutralZone,"-5.2,8.4","-10.8,10.7",,,,,,,,,,,,,,,,,,,,,,,,,Contested,NeutralZone,HomeTeamZone,"154648,888040998",,,,888052788,888040998,888052796,888043477,888047302,888052792,150983,140525,153207,310806,337684,154648,#35 Milan Kloucek,#38 Tomas HYKA,#23 Lukas Sedlak,#77 Michal Hradek,#81 David Cienciala,#24 Libor Hajek,#29 Sandro Aeschlimann,#65 Marc Wieser,#20 Michael Fora,#12 Enzo Guebey,#19 Jesper Olofsson,#96 Chris Egli,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,"25.7,-0.2","-5.2,7.9","1.5,-1.5","15.7,-11.1","9.9,-12.6","9.3,-11.1","-24.6,-0.2","2,-10.6","-9.4,0.5","-8.2,4.6","-0.8,-2.4","-3.6,7.8",,,,,,,,,,,,,,,,,,,,,,,,
1,832,1704022940540,BluelineCrossing,FullStrength,5v5,TRUE,TRUE,NeutralZone,"-7.2,9.6",,888040998,#38 Tomas HYKA,Away,,,,,,,,,,,,,PossessionLost,TowardsOpponent,888040998,"153207,310806,154648",,,,,,,,,,,,"888040998,153207,310806,154648",888052788,888040998,888052796,888043477,888047302,888052792,150983,140525,153207,310806,337684,154648,#35 Milan Kloucek,#38 Tomas HYKA,#23 Lukas Sedlak,#77 Michal Hradek,#81 David Cienciala,#24 Libor Hajek,#29 Sandro Aeschlimann,#65 Marc Wieser,#20 Michael Fora,#12 Enzo Guebey,#19 Jesper Olofsson,#96 Chris Egli,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,"25.6,-0.2","-6.8,9.1","1.5,-1.4","15.3,-12.2","9,-13","9.6,-12","-24.6,0.1","0.9,-11.5","-10.7,0.3","-9.5,5.4","-0.8,-3","-6,8.9",0.375,7.149,0.239,4.087,3.219,3.102,1.035,5.01,4.616,5.655,2.337,8.928,"-0.941,0.337","-0.828,0.56","0.196,0.981","-0.41,-0.912","-0.92,-0.392","0.426,-0.905","-0.164,0.986","-0.729,-0.684","-0.995,-0.097","-0.761,0.649","-0.067,-0.998","-0.91,0.416"
1,833,1704022941080,StoppageOfPlay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Offside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,833,1704022987720,Faceoff,FullStrength,5v5,TRUE,TRUE,NeutralZone,,,154648,#96 Chris Egli,Home,154648,#96 Chris Egli,Home,NeutralZoneHomeSideTop,,,,,,,,,,,,,,,,,,,,,,,,154648,888052788,888052791,888042987,888047300,888052795,888052794,150983,153207,344121,309618,310806,154648,#35 Milan Kloucek,#7 Tomas Dvorak,#41 Peter Ceresnak,#90 Robert Kousal,#69 Lukas Radil,#79 Tomas Zohorna,#29 Sandro Aeschlimann,#20 Michael Fora,#92 Tomas Jurco,#66 Valentin Nussbaumer,#12 Enzo Guebey,#96 Chris Egli,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,"24.4,0.3","-0.7,2","-1.3,10.9","-6.2,3.6","-6.5,10.3","-5.9,7.2","-25,-0.4","-13.2,2.4","-6.7,4","-7.4,9.5","-11.9,10.6","-7.1,8.1",,,,,,,,,,,,,,,,,,,,,,,,
1,833,1704022987720,PuckControl,FullStrength,5v5,TRUE,TRUE,NeutralZone,"-6.7,8.6","-10.4,13.2",,,,,,,,,,,,,,,,,,,,,,,,,Loose,NeutralZone,HomeTeamZone,,,,,888052788,888052791,888042987,888047300,888052795,888052794,150983,153207,344121,309618,310806,154648,#35 Milan Kloucek,#7 Tomas Dvorak,#41 Peter Ceresnak,#90 Robert Kousal,#69 Lukas Radil,#79 Tomas Zohorna,#29 Sandro Aeschlimann,#20 Michael Fora,#92 Tomas Jurco,#66 Valentin Nussbaumer,#12 Enzo Guebey,#96 Chris Egli,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,"24.4,0.4","-0.8,1.6","-1.3,10.9","-6.1,3.7","-6.6,10.2","-5.9,7.1","-25,-0.5","-13.2,2.2","-6.7,4","-7.3,9.4","-11.9,10.5","-6.8,8.1",,,,,,,,,,,,,,,,,,,,,,,,
1,833,1704022987920,BluelineCrossing,FullStrength,5v5,TRUE,TRUE,NeutralZone,"-7.2,10.8",,888040998,#38 Tomas HYKA,Away,,,,,,,,,,,,,None,TowardsOpponent,888052795,"153207,344121,309618,310806,154648",,,,,,,,,,,,"888040998,888052795,153207,344121,309618,310806,154648",888052788,888052791,888042987,888047300,888052795,888052794,150983,153207,344121,309618,310806,154648,#35 Milan Kloucek,#7 Tomas Dvorak,#41 Peter Ceresnak,#90 Robert Kousal,#69 Lukas Radil,#79 Tomas Zohorna,#29 Sandro Aeschlimann,#20 Michael Fora,#92 Tomas Jurco,#66 Valentin Nussbaumer,#12 Enzo Guebey,#96 Chris Egli,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,"24.5,0.5","-0.9,1.3","-1.3,10.9","-6.1,3.8","-6.8,10.3","-5.9,7","-25,-0.5","-13.3,2.1","-6.6,4.1","-7.3,9.4","-11.9,10.5","-6.6,8.1",0.686,1.857,0.327,0.687,0.992,0.647,0.228,0.964,0.612,0.674,0.108,0.598,"0.597,0.802","-0.259,-0.966","0.996,-0.089","0.442,0.897","-0.927,0.375","0.045,-0.999","0.323,0.946","-0.464,-0.886","0.736,0.677","0.224,0.975","0.879,0.476","1,0.014"
1,834,1704022988940,PuckControl,FullStrength,5v5,TRUE,TRUE,HomeTeamZone,"-10.4,13.2","-8.5,14.5",,,,,,,,,,,,,,,,,,,,,,,,,Contested,HomeTeamZone,HomeTeamZone,"310806,309618,888052795,888042987",,,,888052788,888052791,888042987,888047300,888052795,888052794,150983,153207,344121,309618,310806,154648,#35 Milan Kloucek,#7 Tomas Dvorak,#41 Peter Ceresnak,#90 Robert Kousal,#69 Lukas Radil,#79 Tomas Zohorna,#29 Sandro Aeschlimann,#20 Michael Fora,#92 Tomas Jurco,#66 Valentin Nussbaumer,#12 Enzo Guebey,#96 Chris Egli,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,"24.7,0.3","-0.6,-0.1","-0.8,11.3","-6.5,3","-8.8,11.4","-5.8,6.6","-25,-0.3","-14.6,1.2","-6.3,3.9","-7.9,10.9","-11.8,12.1","-6.9,7.9",,,,,,,,,,,,,,,,,,,,,,,,
1,836,1704022991060,PuckControl,FullStrength,5v5,TRUE,TRUE,HomeTeamZone,"-8.5,14.5","-9,14.6",,,,,,,,,,,,,,,,,,,,,,,,,Loose,HomeTeamZone,HomeTeamZone,,,,,888052788,888052791,888042987,888047300,888052795,888052794,150983,153207,344121,309618,310806,154648,#35 Milan Kloucek,#7 Tomas Dvorak,#41 Peter Ceresnak,#90 Robert Kousal,#69 Lukas Radil,#79 Tomas Zohorna,#29 Sandro Aeschlimann,#20 Michael Fora,#92 Tomas Jurco,#66 Valentin Nussbaumer,#12 Enzo Guebey,#96 Chris Egli,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,"26,0.1","1.8,1.7","-6,15","-13.2,3.2","-9.3,14.8","-5.1,8.9","-25.2,-1","-17.8,0.2","-6.9,2","-8.3,14.8","-11.8,14","-8.5,10.1",,,,,,,,,,,,,,,,,,,,,,,,
1,836,1704022991120,PuckControl,FullStrength,5v5,TRUE,TRUE,HomeTeamZone,"-9,14.6","-8.7,14.3",,,,,,,,,,,,,,,,,,,,,,,,,Contested,HomeTeamZone,HomeTeamZone,"309618,888052795,888042987",,,,888052788,888052791,888042987,888047300,888052795,888052794,150983,153207,344121,309618,310806,154648,#35 Milan Kloucek,#7 Tomas Dvorak,#41 Peter Ceresnak,#90 Robert Kousal,#69 Lukas Radil,#79 Tomas Zohorna,#29 Sandro Aeschlimann,#20 Michael Fora,#92 Tomas Jurco,#66 Valentin Nussbaumer,#12 Enzo Guebey,#96 Chris Egli,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,"26,0.1","1.8,1.9","-6.3,15","-13.4,3.4","-9.3,14.8","-5.1,9","-25.2,-1","-17.9,0.3","-6.9,2","-8.4,14.7","-11.7,14","-8.6,10.2",,,,,,,,,,,,,,,,,,,,,,,,
1,837,1704022991460,Pass,FullStrength,5v5,TRUE,TRUE,HomeTeamZone,"-8.7,14.3","-30,9.2",309618,#66 Valentin Nussbaumer,Home,888047300,#90 Robert Kousal,Away,,,,,,,,Intercepted,8.7,,,,,,,,,,,,,,,,"309618,888047300",888052788,888052791,888042987,888047300,888052795,888052794,150983,153207,344121,309618,310806,154648,#35 Milan Kloucek,#7 Tomas Dvorak,#41 Peter Ceresnak,#90 Robert Kousal,#69 Lukas Radil,#79 Tomas Zohorna,#29 Sandro Aeschlimann,#20 Michael Fora,#92 Tomas Jurco,#66 Valentin Nussbaumer,#12 Enzo Guebey,#96 Chris Egli,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,"26.5,-0.1","1.4,2.7","-7.3,15.1","-14.2,4.5","-9.7,14.6","-5.2,9.5","-25.3,-0.9","-18.2,0.8","-7,1.6","-8.5,14.4","-11.4,13.9","-9.1,10.7",1.334,2.861,2.413,4.166,1.134,1.695,0.573,1.92,1.341,0.964,0.987,1.964,"0.913,-0.408","-0.65,0.76","-0.992,0.124","-0.605,0.796","-0.889,-0.457","-0.143,0.99","-0.766,0.643","-0.411,0.912","-0.391,-0.92","-0.551,-0.835","0.995,-0.097","-0.807,0.591"
1,837,1704022991460,PuckControl,FullStrength,5v5,TRUE,TRUE,HomeTeamZone,"-8.7,14.3","-8.7,14.3",309618,#66 Valentin Nussbaumer,Home,,,,,,,,,,,,,,,,,,,,,,HomeControl,HomeTeamZone,HomeTeamZone,,,,309618,888052788,888052791,888042987,888047300,888052795,888052794,150983,153207,344121,309618,310806,154648,#35 Milan Kloucek,#7 Tomas Dvorak,#41 Peter Ceresnak,#90 Robert Kousal,#69 Lukas Radil,#79 Tomas Zohorna,#29 Sandro Aeschlimann,#20 Michael Fora,#92 Tomas Jurco,#66 Valentin Nussbaumer,#12 Enzo Guebey,#96 Chris Egli,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,"26.5,-0.1","1.4,2.7","-7.3,15.1","-14.2,4.5","-9.7,14.6","-5.2,9.5","-25.3,-0.9","-18.2,0.8","-7,1.6","-8.5,14.4","-11.4,13.9","-9.1,10.7",,,,,,,,,,,,,,,,,,,,,,,,
1,837,1704022991480,PuckControl,FullStrength,5v5,TRUE,TRUE,HomeTeamZone,"-8.7,14.3","-9.2,14.5",,,,,,,,,,,,,,,,,,,,,,,,,Loose,HomeTeamZone,HomeTeamZone,,,,,888052788,888052791,888042987,888047300,888052795,888052794,150983,153207,344121,309618,310806,154648,#35 Milan Kloucek,#7 Tomas Dvorak,#41 Peter Ceresnak,#90 Robert Kousal,#69 Lukas Radil,#79 Tomas Zohorna,#29 Sandro Aeschlimann,#20 Michael Fora,#92 Tomas Jurco,#66 Valentin Nussbaumer,#12 Enzo Guebey,#96 Chris Egli,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,"26.5,-0.1","1.3,2.7","-7.3,15.1","-14.3,4.6","-9.7,14.6","-5.2,9.6","-25.3,-0.9","-18.2,0.8","-7,1.5","-8.5,14.4","-11.4,13.9","-9.1,10.7",,,,,,,,,,,,,,,,,,,,,,,,
1,837,1704022991560,Dump,FullStrength,5v5,TRUE,TRUE,HomeTeamZone,"-9.2,14.5","-30,8.7",888052795,#69 Lukas Radil,Away,888047300,#90 Robert Kousal,Away,,,,,,,,,,,,,,Takeaway,DumpIn,TRUE,,,,,,,,,"888052795,888047300",888052788,888052791,888042987,888047300,888052795,888052794,150983,153207,344121,309618,310806,154648,#35 Milan Kloucek,#7 Tomas Dvorak,#41 Peter Ceresnak,#90 Robert Kousal,#69 Lukas Radil,#79 Tomas Zohorna,#29 Sandro Aeschlimann,#20 Michael Fora,#92 Tomas Jurco,#66 Valentin Nussbaumer,#12 Enzo Guebey,#96 Chris Egli,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,"26.6,-0.2","1.1,2.9","-7.5,15.1","-14.5,4.9","-9.8,14.5","-5.2,9.7","-25.4,-0.8","-18.2,1","-7.1,1.4","-8.6,14.3","-11.3,13.9","-9.3,10.8",1.039,2.889,1.93,4.071,1.034,1.534,0.612,1.983,1.385,0.826,0.768,1.832,"0.86,-0.511","-0.757,0.653","-0.986,0.166","-0.616,0.788","-0.847,-0.532","-0.254,0.967","-0.662,0.749","-0.316,0.949","-0.344,-0.939","-0.782,-0.623","0.999,-0.047","-0.879,0.477"
1,837,1704022991560,PuckControl,FullStrength,5v5,TRUE,TRUE,HomeTeamZone,"-9.2,14.5","-9.4,14.6",888052795,#69 Lukas Radil,Away,,,,,,,,,,,,,,,,,,,,,,AwayControl,HomeTeamZone,HomeTeamZone,,,,888052795,888052788,888052791,888042987,888047300,888052795,888052794,150983,153207,344121,309618,310806,154648,#35 Milan Kloucek,#7 Tomas Dvorak,#41 Peter Ceresnak,#90 Robert Kousal,#69 Lukas Radil,#79 Tomas Zohorna,#29 Sandro Aeschlimann,#20 Michael Fora,#92 Tomas Jurco,#66 Valentin Nussbaumer,#12 Enzo Guebey,#96 Chris Egli,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,"26.6,-0.2","1.1,2.9","-7.5,15.1","-14.5,4.9","-9.8,14.5","-5.2,9.7","-25.4,-0.8","-18.2,1","-7.1,1.4","-8.6,14.3","-11.3,13.9","-9.3,10.8",,,,,,,,,,,,,,,,,,,,,,,,
1,837,1704022991580,PuckControl,FullStrength,5v5,TRUE,TRUE,HomeTeamZone,"-9.4,14.6","-30.1,8.3",,,,,,,,,,,,,,,,,,,,,,,,,Loose,HomeTeamZone,HomeTeamZone,,,,,888052788,888052791,888042987,888047300,888052795,888052794,150983,153207,344121,309618,310806,154648,#35 Milan Kloucek,#7 Tomas Dvorak,#41 Peter Ceresnak,#90 Robert Kousal,#69 Lukas Radil,#79 Tomas Zohorna,#29 Sandro Aeschlimann,#20 Michael Fora,#92 Tomas Jurco,#66 Valentin Nussbaumer,#12 Enzo Guebey,#96 Chris Egli,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,"26.6,-0.2","1.1,2.9","-7.5,15.2","-14.5,4.9","-9.8,14.5","-5.2,9.7","-25.4,-0.8","-18.2,1","-7.1,1.4","-8.6,14.3","-11.3,13.9","-9.3,10.8",,,,,,,,,,,,,,,,,,,,,,,,
1,839,1704022994200,PuckControl,FullStrength,5v5,TRUE,TRUE,HomeTeamZone,"-30.1,8.3","-30.1,7.2",,,,,,,,,,,,,,,,,,,,,,,,,Contested,HomeTeamZone,HomeTeamZone,"153207,888047300",,,,888052788,888052791,888042987,888047300,888052795,888052794,150983,153207,344121,309618,310806,154648,#35 Milan Kloucek,#7 Tomas Dvorak,#41 Peter Ceresnak,#90 Robert Kousal,#69 Lukas Radil,#79 Tomas Zohorna,#29 Sandro Aeschlimann,#20 Michael Fora,#92 Tomas Jurco,#66 Valentin Nussbaumer,#12 Enzo Guebey,#96 Chris Egli,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,"25.8,-0.1","-5.9,-0.8","-8.9,13.3","-28.2,7.5","-16.7,12.2","-10.8,5.8","-26.1,0.4","-28.2,6.9","-11.8,-3","-13,12.9","-18,9.5","-15.5,5.2",,,,,,,,,,,,,,,,,,,,,,,,
1,840,1704022994540,PuckControl,FullStrength,5v5,TRUE,TRUE,HomeTeamZone,"-30.1,7.2","-30.1,5.7",,,,,,,,,,,,,,,,,,,,,,,,,Loose,HomeTeamZone,HomeTeamZone,,,,,888052788,888052791,888042987,888047300,888052795,888052794,150983,153207,344121,309618,310806,154648,#35 Milan Kloucek,#7 Tomas Dvorak,#41 Peter Ceresnak,#90 Robert Kousal,#69 Lukas Radil,#79 Tomas Zohorna,#29 Sandro Aeschlimann,#20 Michael Fora,#92 Tomas Jurco,#66 Valentin Nussbaumer,#12 Enzo Guebey,#96 Chris Egli,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,"25.7,0","-6.9,-2","-9.4,12.9","-29.3,7.2","-18.3,11.4","-11.6,4.2","-26.2,0.5","-29.2,7.1","-12.7,-3.9","-14.1,12.3","-19.6,8.5","-16.5,4.1",,,,,,,,,,,,,,,,,,,,,,,,
1,840,1704022994720,PuckControl,FullStrength,5v5,TRUE,TRUE,HomeTeamZone,"-30.1,5.7","-30.4,4.6",,,,,,,,,,,,,,,,,,,,,,,,,Contested,HomeTeamZone,HomeTeamZone,"153207,888047300",,,,888052788,888052791,888042987,888047300,888052795,888052794,150983,153207,344121,309618,310806,154648,#35 Milan Kloucek,#7 Tomas Dvorak,#41 Peter Ceresnak,#90 Robert Kousal,#69 Lukas Radil,#79 Tomas Zohorna,#29 Sandro Aeschlimann,#20 Michael Fora,#92 Tomas Jurco,#66 Valentin Nussbaumer,#12 Enzo Guebey,#96 Chris Egli,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,"25.8,0","-7.3,-2.7","-9.7,12.7","-29.6,7.1","-19.1,10.8","-12,3.3","-26.1,0.5","-29.5,7","-13.2,-4.2","-14.7,12","-20.5,7.9","-17,3.4",,,,,,,,,,,,,,,,,,,,,,,,
1,840,1704022995160,PuckControl,FullStrength,5v5,TRUE,TRUE,HomeTeamZone,"-30.4,4.6","-30.7,3.7",153207,#20 Michael Fora,Home,,,,,,,,,,,,,,,,,,,,,,HomeControl,HomeTeamZone,HomeTeamZone,,,,153207,888052788,888052791,888042987,888047300,888052795,888052794,150983,153207,344121,309618,310806,154648,#35 Milan Kloucek,#7 Tomas Dvorak,#41 Peter Ceresnak,#90 Robert Kousal,#69 Lukas Radil,#79 Tomas Zohorna,#29 Sandro Aeschlimann,#20 Michael Fora,#92 Tomas Jurco,#66 Valentin Nussbaumer,#12 Enzo Guebey,#96 Chris Egli,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,"25.9,0","-8.4,-4.5","-10.5,12.4","-29.9,7.1","-21,8.9","-13,1.1","-26,0.5","-29.9,6.3","-14.4,-4.5","-16,11.1","-22.7,6.7","-18.2,1.8",,,,,,,,,,,,,,,,,,,,,,,,
1,841,1704022996360,PuckControl,FullStrength,5v5,TRUE,TRUE,HomeTeamZone,"-30.7,3.7","-30.1,2.3",,,,,,,,,,,,,,,,,,,,,,,,,Contested,HomeTeamZone,HomeTeamZone,"153207,888047300",,,,888052788,888052791,888042987,888047300,888052795,888052794,150983,153207,344121,309618,310806,154648,#35 Milan Kloucek,#7 Tomas Dvorak,#41 Peter Ceresnak,#90 Robert Kousal,#69 Lukas Radil,#79 Tomas Zohorna,#29 Sandro Aeschlimann,#20 Michael Fora,#92 Tomas Jurco,#66 Valentin Nussbaumer,#12 Enzo Guebey,#96 Chris Egli,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,"25.8,0.3","-10.8,-8.2","-12.7,11","-29.6,4.7","-26.6,2.1","-15.3,-4.3","-26.1,0.5","-29.1,4.1","-16.6,-4.5","-19.2,8.7","-28.4,1.8","-21.7,-0.5",,,,,,,,,,,,,,,,,,,,,,,,
1,843,1704022997500,PuckControl,FullStrength,5v5,TRUE,TRUE,HomeTeamZone,"-30.1,2.3","-30.1,2.7",153207,#20 Michael Fora,Home,,,,,,,,,,,,,,,,,,,,,,HomeControl,HomeTeamZone,HomeTeamZone,,,,153207,888052788,888052791,888042987,888047300,888052795,888052794,150983,153207,344121,309618,310806,154648,#35 Milan Kloucek,#7 Tomas Dvorak,#41 Peter Ceresnak,#90 Robert Kousal,#69 Lukas Radil,#79 Tomas Zohorna,#29 Sandro Aeschlimann,#20 Michael Fora,#92 Tomas Jurco,#66 Valentin Nussbaumer,#12 Enzo Guebey,#96 Chris Egli,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,"25.7,0.4","-9.8,-10.5","-15.3,10.1","-27.8,1.6","-27.6,-4.1","-19.1,-6.9","-26,0.2","-29,2","-17.6,-5.3","-22.4,8.2","-27.9,-5.5","-24.4,0.5",,,,,,,,,,,,,,,,,,,,,,,,
